Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Roof_Style,Exter_Cond,Bsmt_Cond,Central_Air,Electrical,Bathroom,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Fence,Year_Sold,Sale_Condition,Sale_Price
9750,OneFam,Two_Story,Above_Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,1108,989,2097,3,1,1,2,583,253,170,0,No_Fence,2006,Normal,274300
9100,OneFam,One_Story,Average,2004,Hip,Typical,Typical,Y,SBrkr,2,1836,0,1836,3,1,1,2,484,120,33,0,No_Fence,2006,Normal,216837
15611,OneFam,Two_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2.5,1079,840,1919,3,1,1,2,685,0,51,0,No_Fence,2006,Partial,233230
8810,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3,1390,0,1390,3,1,0,2,545,0,68,0,No_Fence,2006,Normal,207000
12393,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2.5,847,1101,1948,4,1,1,2,434,100,48,0,No_Fence,2006,Normal,195000
9135,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3,1700,0,1700,3,1,0,2,544,192,23,0,No_Fence,2006,Normal,200000
8581,OneFam,Two_Story,Average,2006,Gable,Typical,Good,Y,SBrkr,2.5,851,886,1737,3,1,0,2,578,0,105,0,No_Fence,2006,Partial,203160
8400,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2.5,784,827,1611,3,1,0,2,572,144,36,0,No_Fence,2006,Normal,195800
10084,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2,1552,0,1552,3,1,0,3,782,144,20,0,No_Fence,2006,Partial,212900
11645,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2.5,860,860,1720,3,1,0,2,565,0,70,0,No_Fence,2006,Normal,196500
8772,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,3,1336,0,1336,3,1,0,2,502,136,43,0,No_Fence,2006,Partial,198000
8846,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2.5,750,750,1500,3,1,0,2,564,0,35,0,No_Fence,2006,Partial,173900
8461,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2.5,728,728,1456,3,1,1,2,390,0,24,0,No_Fence,2006,Partial,163990
8767,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2,1310,0,1310,3,1,1,2,400,0,0,0,No_Fence,2006,Partial,164990
8777,OneFam,Two_Story,Above_Average,1910,Gable,Good,Typical,Y,SBrkr,3,760,676,1436,3,1,0,2,528,147,0,0,No_Fence,2006,Normal,98000
17755,OneFam,One_Story,Below_Average,1959,Gable,Typical,Typical,Y,SBrkr,1.5,1466,0,1466,3,1,2,2,528,0,140,0,No_Fence,2006,Normal,149900
8877,OneFam,One_Story,Average,1951,Gable,Typical,Fair,Y,FuseF,1,1220,0,1220,2,1,0,2,396,0,0,0,No_Fence,2006,Normal,102000
7840,Duplex,SFoyer,Average,1975,Flat,Typical,Typical,Y,SBrkr,3,1012,0,1012,4,0,0,0,0,0,0,0,No_Fence,2006,AdjLand,127500
9400,Duplex,SFoyer,Average,1975,Flat,Typical,Good,Y,SBrkr,3,980,0,980,4,0,0,0,0,0,0,0,No_Fence,2006,AdjLand,127500
16133,OneFam,One_Story,Below_Average,1969,Gable,Typical,Typical,Y,SBrkr,2,1176,0,1176,2,1,0,1,360,0,92,0,No_Fence,2006,Abnorml,119900
7162,OneFam,Two_Story,Average,2003,Hip,Typical,Typical,Y,SBrkr,2.5,806,918,1724,3,1,1,2,616,168,57,0,No_Fence,2006,Normal,196500
8050,OneFam,One_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2,914,0,914,2,1,0,0,0,32,0,0,No_Fence,2006,Normal,117250
11060,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,1164,1150,2314,3,1,1,2,502,0,274,0,No_Fence,2006,Normal,229000
6956,OneFam,One_and_Half_Fin,Good,1948,Gable,Good,Typical,Y,SBrkr,1,624,312,936,3,1,0,1,265,0,0,0,No_Fence,2006,Normal,97900
7822,OneFam,One_and_Half_Fin,Fair,1915,Gable,Fair,Fair,Y,FuseF,2,846,492,1338,3,1,0,2,528,0,0,208,Good_Privacy,2006,AdjLand,92000
8707,OneFam,One_and_Half_Fin,Average,1924,Gable,Typical,Typical,N,FuseF,1.5,1093,576,1669,4,1,0,1,288,0,0,56,No_Fence,2006,AdjLand,107000
8410,OneFam,One_and_Half_Fin,Fair,1910,Gambrel,Fair,Typical,Y,SBrkr,1,658,526,1184,5,1,0,0,0,0,151,0,No_Fence,2006,AdjLand,81000
9738,OneFam,One_and_Half_Fin,Good,1924,Gable,Good,Typical,Y,SBrkr,2,949,272,1221,4,1,0,1,392,0,0,236,No_Fence,2006,Normal,104900
8172,OneFam,One_Story,Good,1955,Hip,Typical,Typical,Y,SBrkr,2,864,0,864,2,1,0,2,572,0,0,0,No_Fence,2006,Normal,115000
16012,OneFam,One_Story,Below_Average,1954,Hip,Typical,Typical,Y,SBrkr,2.5,1482,0,1482,3,1,1,2,609,0,30,0,Minimum_Privacy,2006,Abnorml,125000
8248,OneFam,One_and_Half_Fin,Good,1918,Gable,Typical,Typical,Y,SBrkr,2,686,564,1250,3,1,0,1,280,207,0,96,No_Fence,2006,Normal,116000
8248,OneFam,One_and_Half_Fin,Below_Average,1922,Gable,Typical,Typical,N,SBrkr,1,964,0,1414,3,1,1,0,0,0,0,112,No_Fence,2006,Abnorml,83000
6204,OneFam,Two_and_Half_Fin,Average,1912,Gable,Typical,Fair,N,SBrkr,2,954,795,2230,5,1,0,1,440,0,188,0,No_Fence,2006,Normal,118500
8088,OneFam,One_Story,Fair,1922,Gable,Typical,Typical,N,FuseF,1,498,0,498,1,1,0,1,216,0,0,100,No_Fence,2006,Normal,35000
11388,OneFam,One_and_Half_Fin,Good,1910,Gable,Typical,Typical,N,SBrkr,1,1055,218,1273,3,1,0,1,275,212,0,0,No_Fence,2006,Normal,121000
8400,OneFam,One_and_Half_Fin,Average,1940,Gable,Typical,Typical,Y,SBrkr,1,1192,403,1595,2,1,2,1,240,0,0,108,No_Fence,2006,Normal,140000
10890,OneFam,One_and_Half_Fin,Average,1938,Gable,Typical,Typical,Y,SBrkr,3,1058,493,1551,3,1,0,1,240,0,0,0,Minimum_Privacy,2006,Normal,137000
7000,OneFam,Two_Story,Very_Good,1926,Gable,Typical,Typical,Y,SBrkr,2,743,736,1479,3,1,2,1,312,530,0,56,Minimum_Privacy,2006,Normal,160000
13132,OneFam,Two_Story,Average,1914,Gable,Typical,Typical,Y,FuseF,1.5,892,892,1784,4,1,0,1,180,203,40,0,No_Fence,2006,Normal,138887
4899,OneFam,Two_Story,Very_Good,1920,Gable,Typical,Typical,Y,SBrkr,1,755,755,1510,3,1,0,1,216,0,0,164,No_Fence,2006,Normal,149000
6000,OneFam,One_and_Half_Fin,Average,1926,Gable,Fair,Typical,Y,SBrkr,2,1008,0,1522,4,1,0,0,0,0,0,138,No_Fence,2006,Normal,102000
9399,OneFam,Two_and_Half_Unf,Very_Good,1919,Gable,Typical,Typical,Y,SBrkr,1.5,818,818,1636,4,1,1,1,288,0,0,212,No_Fence,2006,Abnorml,167000
7588,OneFam,Two_Story,Above_Average,1920,Gable,Typical,Typical,Y,SBrkr,1.5,901,901,1802,4,1,1,1,216,0,0,40,No_Fence,2006,Normal,200100
10164,OneFam,One_and_Half_Fin,Average,1939,Gable,Typical,Fair,Y,SBrkr,2,992,473,1465,3,1,2,1,240,0,126,0,No_Fence,2006,Normal,131000
6191,OneFam,One_and_Half_Fin,Below_Average,1941,Gable,Typical,Fair,N,SBrkr,1,824,464,1288,4,1,0,1,240,0,0,0,No_Fence,2006,Normal,112000
9550,OneFam,Two_Story,Average,1915,Gable,Typical,Good,Y,SBrkr,2,961,756,1717,3,1,1,3,642,0,35,272,No_Fence,2006,Abnorml,140000
21780,OneFam,Two_Story,Average,1920,Gable,Typical,Fair,Y,FuseF,1.5,940,610,1550,3,1,1,1,318,0,0,429,Minimum_Privacy,2006,Normal,195000
11435,OneFam,Two_Story,Good,1929,Gable,Typical,Typical,Y,SBrkr,1,792,725,1517,3,1,2,2,400,0,0,0,No_Fence,2006,Normal,230000
12400,OneFam,One_and_Half_Fin,Above_Average,1940,Gable,Typical,Typical,Y,SBrkr,1.5,1125,592,1717,2,1,1,1,410,0,0,0,No_Fence,2006,Normal,194000
11600,OneFam,One_Story,Average,1922,Gable,Typical,Typical,Y,SBrkr,1,1180,0,1180,2,1,1,1,252,0,0,67,No_Fence,2006,Normal,137500
11500,OneFam,One_and_Half_Fin,Good,1936,Gable,Typical,Typical,Y,SBrkr,1.5,1020,1037,2057,3,1,1,1,180,0,0,0,No_Fence,2006,Normal,250000
8170,OneFam,One_and_Half_Fin,Good,1929,Gable,Good,Typical,Y,FuseA,2,1122,549,1671,4,1,1,2,451,0,0,0,No_Fence,2006,Normal,218000
16560,OneFam,Two_Story,Very_Good,1932,Gable,Typical,Typical,Y,SBrkr,2.5,1170,1175,2345,4,1,1,2,360,0,0,0,No_Fence,2006,Normal,239000
12320,OneFam,Two_Story,Good,1932,Gable,Typical,Typical,Y,SBrkr,1.5,959,650,1609,3,1,2,3,579,0,0,0,Good_Wood,2006,Normal,199500
14210,OneFam,Two_Story,Good,1930,Gable,Typical,Typical,Y,SBrkr,1.5,1104,697,1801,3,1,1,2,365,0,90,0,Minimum_Privacy,2006,Normal,210000
14115,OneFam,One_Story,Good,1956,Gable,Typical,Typical,Y,SBrkr,1,1811,0,1811,2,1,1,2,470,0,0,280,No_Fence,2006,Abnorml,230000
12984,OneFam,One_Story,Above_Average,1977,Gable,Typical,Typical,Y,SBrkr,3,1647,0,1647,3,1,1,2,621,0,0,0,No_Fence,2006,Normal,217500
15600,OneFam,Two_Story,Good,1950,Gable,Good,Typical,Y,SBrkr,3,1278,1037,2315,4,1,3,1,342,0,0,0,No_Fence,2006,Normal,257000
15750,TwoFmCon,One_Story,Average,1953,Hip,Typical,Typical,Y,SBrkr,2,1336,0,1336,2,1,2,1,375,0,0,0,No_Fence,2006,Normal,157000
16381,OneFam,One_Story,Average,1969,Gable,Good,Typical,Y,SBrkr,3,1844,0,1844,3,1,1,2,540,0,73,216,No_Fence,2006,Normal,223000
23580,OneFam,One_Story,Above_Average,1979,Gable,Typical,Typical,Y,SBrkr,2.5,1625,0,1625,3,1,1,2,576,136,28,0,No_Fence,2006,Normal,242500
8385,Duplex,One_Story,Average,1978,Gable,Typical,Typical,Y,SBrkr,2,1664,0,1664,4,2,0,2,616,0,0,0,No_Fence,2006,Normal,145000
9116,OneFam,One_Story,Average,2001,Hip,Typical,Typical,Y,SBrkr,2,1491,0,1491,3,1,0,2,490,120,100,0,No_Fence,2006,Normal,209000
10530,Duplex,SFoyer,Average,1977,Gable,Typical,Typical,Y,SBrkr,2,1004,0,1004,2,1,0,2,504,0,0,0,No_Fence,2006,Normal,135000
11080,OneFam,SLvl,Above_Average,1975,Gable,Typical,Typical,Y,SBrkr,3,1210,0,1210,3,1,0,2,528,0,0,0,No_Fence,2006,Normal,148000
11070,Duplex,One_Story,Average,1988,Gable,Typical,Typical,Y,SBrkr,3,1959,0,1959,5,2,0,3,766,0,0,0,No_Fence,2006,Family,171000
26178,OneFam,Two_Story,Average,1989,Hip,Typical,Typical,Y,SBrkr,3.5,1238,1281,2519,4,1,2,2,628,320,27,0,No_Fence,2006,Normal,335000
50102,OneFam,One_Story,Average,1958,Gable,Typical,Typical,Y,SBrkr,2,1650,0,1650,2,1,2,2,518,0,0,0,No_Fence,2006,Alloca,250764
16669,OneFam,One_Story,Above_Average,1981,Hip,Typical,Typical,Y,SBrkr,2.5,1707,0,1707,2,1,1,2,511,574,64,0,No_Fence,2006,Normal,228000
13811,OneFam,One_Story,Above_Average,1987,Gable,Typical,Good,Y,SBrkr,3,1137,0,1137,2,1,1,2,551,125,0,0,No_Fence,2006,Normal,176000
8049,OneFam,One_Story,Average,1990,Hip,Typical,Typical,Y,SBrkr,3,1339,0,1339,2,1,1,2,484,0,58,0,No_Fence,2006,Normal,180000
11170,OneFam,Two_Story,Average,1990,Gable,Typical,Typical,Y,SBrkr,2.5,1298,1216,2514,4,1,0,2,693,0,0,0,Good_Privacy,2006,Normal,250000
8098,OneFam,One_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,3,1403,0,1403,2,1,0,2,470,0,173,0,No_Fence,2006,Normal,202000
14331,OneFam,One_Story,Average,2002,Hip,Typical,Typical,Y,SBrkr,3,1800,0,1800,3,1,1,3,765,270,78,0,No_Fence,2006,Normal,312500
13618,OneFam,One_Story,Average,2005,Gable,Typical,Good,Y,SBrkr,3,1960,0,1960,3,1,2,3,714,172,38,0,No_Fence,2006,Partial,320000
11443,OneFam,One_Story,Average,2005,Hip,Typical,Typical,Y,SBrkr,3,2028,0,2028,2,1,2,3,880,326,66,0,No_Fence,2006,Partial,369900
11577,OneFam,One_Story,Average,2005,Hip,Typical,Typical,Y,SBrkr,3,1838,0,1838,3,1,1,3,682,161,225,0,No_Fence,2006,Partial,359900
17217,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,1,1140,0,1140,3,1,0,0,0,36,56,0,No_Fence,2006,Abnorml,84500
10172,OneFam,One_Story,Good,1968,Gable,Typical,Typical,Y,SBrkr,2,874,0,874,3,1,0,1,288,0,120,0,No_Fence,2006,Normal,126500
11836,Duplex,One_Story,Average,1970,Gable,Typical,Typical,Y,SBrkr,2,1652,0,1652,4,2,0,3,928,0,0,0,No_Fence,2006,Normal,146500
13384,OneFam,One_Story,Average,1969,Gable,Typical,Typical,Y,SBrkr,2,1360,0,1360,3,1,1,1,336,160,0,0,No_Fence,2006,Normal,140000
12640,Duplex,One_Story,Average,1976,Gable,Typical,Typical,Y,SBrkr,2,1728,0,1728,4,2,0,2,574,40,0,0,No_Fence,2006,Normal,150900
9297,Duplex,One_Story,Average,1976,Gable,Typical,Typical,Y,SBrkr,4,1728,0,1728,4,2,0,2,560,0,0,0,No_Fence,2006,Family,188000
17400,OneFam,One_Story,Average,1977,Gable,Typical,Typical,Y,SBrkr,3,1126,0,1126,3,1,1,2,484,295,41,0,No_Fence,2006,Normal,160000
20000,OneFam,One_Story,Good,1960,Gable,Typical,Typical,Y,SBrkr,2,1224,0,1224,4,1,1,2,576,474,0,0,No_Fence,2006,Abnorml,131000
7937,OneFam,SLvl,Above_Average,1984,Gable,Typical,Typical,Y,SBrkr,2,1003,0,1003,3,1,0,2,588,120,0,0,Good_Privacy,2006,Normal,142500
8885,OneFam,One_Story,Average,1983,Gable,Typical,Typical,Y,SBrkr,2,902,0,902,2,1,0,2,484,164,0,0,Minimum_Privacy,2006,Normal,131000
10441,OneFam,SFoyer,Average,1992,Gable,Typical,Typical,Y,SBrkr,1.5,970,0,970,3,1,0,0,0,80,32,0,Minimum_Privacy,2006,Normal,132000
10010,OneFam,One_Story,Average,1974,Gable,Typical,Typical,Y,SBrkr,2,1389,0,1389,2,1,1,2,418,240,38,0,No_Fence,2006,Normal,170000
9627,OneFam,Two_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,2.5,996,1004,2000,3,1,1,3,650,190,48,0,No_Fence,2006,Normal,188000
1680,Twnhs,Two_Story,Average,1971,Gable,Typical,Typical,Y,SBrkr,1.5,483,504,987,2,1,0,1,264,275,0,0,No_Fence,2010,Normal,96000
1680,Twnhs,Two_Story,Average,1971,Gable,Typical,Typical,Y,SBrkr,1.5,525,567,1092,3,1,0,1,320,0,0,0,No_Fence,2010,Normal,105500
1680,Twnhs,Two_Story,Average,1971,Gable,Typical,Typical,Y,SBrkr,1.5,525,567,1092,3,1,0,1,264,0,0,0,No_Fence,2010,Family,88000
8930,Duplex,One_and_Half_Fin,Average,1978,Gable,Typical,No_Basement,Y,SBrkr,2,1318,584,1902,4,2,0,2,539,0,0,0,No_Fence,2010,Normal,112000
4800,OneFam,One_and_Half_Fin,Average,1900,Hip,Typical,Typical,Y,SBrkr,2,1157,687,1844,3,1,2,1,240,84,0,0,No_Fence,2010,Abnorml,80400
8800,OneFam,One_and_Half_Fin,Good,1910,Gable,Typical,Fair,Y,SBrkr,1,792,348,1140,3,1,0,0,0,0,160,0,No_Fence,2010,Normal,96500
4485,OneFam,One_Story,Good,1920,Gable,Typical,Typical,Y,SBrkr,2,936,0,936,2,1,1,0,0,51,0,135,Minimum_Privacy,2010,Normal,109500
8960,OneFam,One_Story,Above_Average,1927,Gable,Typical,Typical,Y,FuseA,1,1028,0,1028,2,1,1,2,360,0,0,130,No_Fence,2010,Normal,115000
5805,OneFam,One_Story,Good,1957,Hip,Typical,Typical,Y,SBrkr,2.5,1347,0,1347,3,1,0,2,551,0,0,0,No_Fence,2010,Normal,143000
5790,OneFam,Two_Story,Above_Average,1915,Gambrel,Good,Typical,N,SBrkr,2,840,765,1605,3,2,0,1,379,0,0,202,No_Fence,2010,Normal,107400
4608,OneFam,One_Story,Above_Average,1945,Gable,Good,Typical,Y,SBrkr,1,747,0,747,2,1,0,1,220,0,0,0,No_Fence,2010,Normal,80000
7200,OneFam,One_Story,Good,1940,Gable,Good,Typical,Y,SBrkr,2,804,0,804,2,1,2,1,240,0,0,154,Minimum_Privacy,2010,Abnorml,119000
5500,OneFam,One_and_Half_Fin,Good,1929,Gable,Typical,Typical,Y,SBrkr,2,926,0,1316,3,1,0,2,484,0,0,0,No_Fence,2010,Normal,130000
6900,OneFam,One_and_Half_Fin,Good,1938,Gable,Typical,Typical,Y,SBrkr,1,827,424,1251,3,1,0,1,240,0,0,0,No_Fence,2010,Normal,119000
11851,OneFam,One_and_Half_Fin,Good,1948,Gable,Good,Typical,Y,SBrkr,1,1027,606,1633,3,1,1,1,240,0,100,126,No_Fence,2010,Normal,129000
8239,OneFam,One_and_Half_Fin,Above_Average,1920,Gable,Typical,Typical,Y,SBrkr,1,1060,185,1245,3,1,0,1,315,0,0,334,No_Fence,2010,Normal,100000
9656,OneFam,One_Story,Poor,1923,Gable,Fair,Fair,N,SBrkr,1,832,0,832,2,1,1,2,780,0,0,0,No_Fence,2010,Abnorml,12789
8520,OneFam,One_Story,Very_Good,1928,Gable,Good,Typical,Y,SBrkr,1,720,0,720,2,1,0,2,484,106,0,0,No_Fence,2010,Normal,105900
9600,OneFam,Two_Story,Excellent,1900,Gable,Good,Typical,N,SBrkr,2,930,636,1566,3,1,0,1,288,54,228,246,No_Fence,2010,Abnorml,150000
10800,OneFam,One_and_Half_Fin,Above_Average,1915,Gable,Good,Typical,Y,SBrkr,3,966,686,1652,4,1,0,1,416,0,0,196,No_Fence,2010,Normal,139000
9000,OneFam,Two_Story,Excellent,1890,Gable,Good,Fair,Y,SBrkr,3,1157,1111,2268,3,1,0,2,624,0,108,0,No_Fence,2010,Normal,240000
9045,TwoFmCon,Two_Story,Fair,1910,Gable,Fair,Typical,N,FuseF,2,1128,1128,2256,4,2,0,0,0,0,18,18,No_Fence,2010,Abnorml,76500
7407,OneFam,One_Story,Good,1957,Gable,Typical,Typical,Y,FuseA,2,1236,0,1236,2,1,0,2,923,0,158,158,Minimum_Privacy,2010,Normal,149700
7740,OneFam,Two_Story,Good,1910,Gable,Typical,Typical,Y,SBrkr,1,741,622,1363,3,1,0,2,528,0,0,0,No_Fence,2010,Normal,125500
11340,TwoFmCon,Two_Story,Above_Average,1885,Gable,Typical,Typical,Y,SBrkr,2,1246,1044,2290,4,2,0,2,560,0,0,114,No_Fence,2010,Normal,122500
10560,OneFam,Two_Story,Good,1922,Gable,Typical,Typical,Y,SBrkr,1.5,868,602,1470,2,1,0,2,624,0,0,0,No_Fence,2010,Normal,140750
5830,OneFam,One_and_Half_Fin,Above_Average,1950,Gable,Good,Typical,Y,SBrkr,1.5,1030,582,1612,3,1,0,1,363,0,0,0,Minimum_Privacy,2010,Normal,128500
5000,OneFam,One_Story,Good,1925,Gable,Typical,Typical,N,FuseF,2,765,0,765,2,1,0,1,200,135,0,41,Minimum_Privacy,2010,Normal,87000
6000,OneFam,One_and_Half_Fin,Good,1939,Gable,Typical,Good,Y,SBrkr,2,608,524,1132,2,1,0,1,240,0,0,128,Minimum_Privacy,2010,Abnorml,134000
6000,OneFam,One_and_Half_Fin,Above_Average,1940,Gable,Good,Typical,Y,FuseA,2,848,348,1196,3,1,2,2,576,0,0,0,No_Fence,2010,Normal,128000
6360,OneFam,One_and_Half_Fin,Above_Average,1942,Gable,Typical,Typical,Y,FuseA,1.5,955,498,1453,3,1,2,1,240,0,0,35,No_Fence,2010,Normal,132000
6000,OneFam,One_and_Half_Fin,Good,1948,Gable,Typical,Typical,Y,SBrkr,1.5,780,636,1416,3,1,0,1,312,221,0,48,No_Fence,2010,Normal,139900
6240,OneFam,One_and_Half_Fin,Good,1936,Gable,Typical,Fair,Y,SBrkr,1,548,492,1040,2,1,0,2,624,306,0,32,No_Fence,2010,Normal,123900
6240,OneFam,One_and_Half_Fin,Average,1930,Gable,Typical,Typical,Y,FuseF,2,928,608,1536,4,1,1,2,480,0,10,0,Minimum_Privacy,2010,Normal,138400
6120,OneFam,One_Story,Average,1923,Gable,Typical,Fair,Y,SBrkr,2,1068,0,1068,2,1,1,1,288,0,0,128,No_Fence,2010,Normal,109500
10300,OneFam,Two_Story,Above_Average,1921,Gable,Typical,Typical,Y,SBrkr,2,902,808,1710,3,1,0,2,480,12,11,64,Good_Privacy,2010,Normal,140000
8094,OneFam,One_and_Half_Fin,Average,1915,Gable,Fair,Typical,Y,SBrkr,1.5,888,1074,1962,4,1,1,2,572,160,0,364,Good_Privacy,2010,Normal,149500
12900,OneFam,Two_Story,Very_Good,1912,Gable,Good,Typical,Y,SBrkr,1.5,780,780,1560,3,1,0,0,0,344,0,0,No_Fence,2010,Normal,159900
3068,OneFam,Two_Story,Very_Good,1920,Gable,Good,Typical,Y,SBrkr,1.5,662,662,1324,3,1,0,1,180,0,0,112,Good_Privacy,2010,Normal,122000
8472,Duplex,One_Story,Average,1963,Gable,Typical,Typical,N,SBrkr,2,816,0,816,2,1,0,2,516,106,0,0,No_Fence,2010,Normal,110000
5600,TwoFmCon,Two_Story,Average,1930,Hip,Fair,No_Basement,N,SBrkr,2,372,720,1092,3,2,0,0,0,0,0,0,No_Fence,2010,Normal,55000
7630,TwoFmCon,Two_Story,Excellent,1900,Gable,Good,Typical,Y,SBrkr,2,1032,780,1812,4,2,1,2,672,344,0,40,Minimum_Privacy,2010,Normal,140000
4435,TwnhsE,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2,848,0,848,1,1,0,2,420,140,0,0,No_Fence,2010,Normal,143750
4426,TwnhsE,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2,848,0,848,1,1,0,2,420,160,0,0,No_Fence,2010,Normal,143000
8546,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2,1121,0,1121,2,1,0,2,440,132,64,0,No_Fence,2010,Normal,140000
3907,TwnhsE,One_Story,Above_Average,1989,Gable,Typical,Typical,Y,SBrkr,2,1034,0,1034,1,1,1,2,598,141,36,0,No_Fence,2010,Normal,185000
3907,TwnhsE,One_Story,Average,1989,Gable,Typical,Typical,Y,SBrkr,2,1191,0,1191,2,1,1,2,531,112,81,0,No_Fence,2010,Normal,162500
5436,OneFam,One_and_Half_Fin,Very_Good,1922,Gable,Good,Typical,Y,SBrkr,2,796,358,1154,3,1,0,1,240,0,96,0,Minimum_Privacy,2010,Normal,125500
8154,OneFam,One_Story,Average,1941,Gable,Typical,Typical,Y,SBrkr,1,540,0,540,1,1,0,1,200,0,0,0,No_Fence,2010,Normal,82000
9140,OneFam,One_and_Half_Fin,Average,1921,Gable,Typical,Typical,Y,SBrkr,1,727,380,1107,2,1,0,1,625,0,56,0,Minimum_Privacy,2010,Normal,110000
3811,TwnhsE,One_Story,Average,2004,Hip,Typical,Typical,Y,SBrkr,3.5,1646,0,1646,2,1,1,2,525,128,53,0,No_Fence,2010,Normal,246000
1974,TwnhsE,Two_Story,Average,1973,Gable,Typical,Typical,Y,SBrkr,1.5,546,546,1092,3,1,0,1,286,120,96,0,No_Fence,2010,Normal,83500
2394,Twnhs,One_Story,Above_Average,1973,Gable,Typical,Typical,Y,SBrkr,2.5,945,0,945,2,1,1,1,253,174,0,56,No_Fence,2010,Normal,119500
2592,TwnhsE,Two_Story,Fair,1976,Gable,Typical,Typical,Y,SBrkr,1.5,536,576,1112,3,1,0,1,336,182,0,0,No_Fence,2010,Normal,85000
1476,Twnhs,Two_Story,Good,1970,Gable,Typical,Typical,Y,SBrkr,1.5,546,546,1092,3,1,0,0,0,200,26,0,No_Fence,2010,Normal,76000
1491,TwnhsE,SFoyer,Above_Average,1972,Gable,Typical,Typical,Y,SBrkr,2,630,0,630,1,1,0,0,0,96,24,0,No_Fence,2010,Normal,75500
1900,TwnhsE,Two_Story,Below_Average,1970,Gable,Typical,Typical,Y,SBrkr,1.5,546,546,1092,3,1,0,0,0,0,0,0,No_Fence,2010,Normal,88250
1890,TwnhsE,Two_Story,Above_Average,1972,Gable,Typical,Typical,Y,SBrkr,1.5,546,546,1092,3,1,0,1,286,0,0,64,No_Fence,2010,Normal,85500
1680,Twnhs,Two_Story,Average,1973,Gable,Typical,Typical,Y,SBrkr,2.5,483,504,987,2,1,0,1,264,0,0,0,No_Fence,2009,Normal,111000
2368,TwnhsE,Two_Story,Above_Average,1970,Gable,Typical,Typical,Y,SBrkr,1.5,765,600,1365,3,1,0,2,440,0,36,0,No_Fence,2009,Normal,125000
1680,Twnhs,Two_Story,Average,1971,Gable,Typical,Typical,Y,SBrkr,2.5,630,672,1302,3,1,0,1,280,0,0,0,No_Fence,2009,Abnorml,112000
1680,Twnhs,Two_Story,Above_Average,1972,Gable,Typical,Typical,Y,SBrkr,2.5,483,504,987,2,1,0,1,288,0,0,0,No_Fence,2009,Normal,97000
1680,Twnhs,Two_Story,Very_Good,1972,Gable,Typical,Typical,Y,SBrkr,1.5,483,504,987,2,1,0,1,264,250,0,0,No_Fence,2009,Normal,118000
1680,Twnhs,Two_Story,Good,1972,Gable,Typical,Typical,Y,SBrkr,2.5,630,672,1302,3,1,0,1,264,185,0,0,No_Fence,2009,Normal,119500
3950,OneFam,One_and_Half_Fin,Very_Good,1926,Gable,Typical,Typical,Y,SBrkr,1,818,406,1224,3,1,0,1,210,0,0,116,No_Fence,2009,Normal,115000
10440,OneFam,Two_Story,Above_Average,1910,Gable,Typical,Typical,Y,SBrkr,1.5,682,548,1230,2,1,0,2,440,74,0,128,Minimum_Privacy,2009,Normal,110000
4080,OneFam,One_and_Half_Fin,Very_Good,1935,Gable,Typical,Typical,Y,SBrkr,1,861,517,1378,3,1,0,1,162,54,0,40,No_Fence,2009,Normal,128900
10307,Duplex,Two_Story,Average,1910,Gable,Typical,Typical,N,FuseA,3,972,972,1944,4,2,0,2,324,0,28,169,No_Fence,2009,Normal,103500
5720,OneFam,One_and_Half_Fin,Above_Average,1941,Gable,Typical,Typical,Y,SBrkr,1.5,676,455,1131,3,1,0,1,200,26,0,0,No_Fence,2009,Abnorml,66500
15660,OneFam,One_and_Half_Fin,Very_Good,1910,Gable,Good,Typical,Y,SBrkr,1.5,810,496,1306,3,1,0,2,472,0,0,0,Minimum_Privacy,2009,Normal,130000
